Temperature,Humidity,Precipitation,WindSpeed,WindDirection,Date,Station,wind_u,wind_v
9.9,58,2.6,26.5,197,2026-02-07,Santurtzi,-25.34207603302044,-7.747850175152524
9.4,81,7.7,29.7,262,2026-02-08,ALGORTA_BBIZI2,-4.133441098513955,-29.410961641624635
10.0,81,7.7,29.7,262,2026-02-08,BARAKALDO,-4.133441098513955,-29.410961641624635
9.4,84,9.7,19.7,246,2026-02-08,BASAURI,-8.01271186859326,-17.99684551555924
10.1,81,7.7,29.7,262,2026-02-08,ERANDIO,-4.133441098513955,-29.410961641624635
9.9,82,5.6,21.6,258,2026-02-08,MAZARREDO,-4.4908925216636115,-21.127988175850202
10.0,81,8.3,32.1,262,2026-02-08,MUSKIZ,-4.467456540818113,-31.787605006604405
9.0,81,8.3,32.1,262,2026-02-08,SANTURCE,-4.467456540818113,-31.787605006604405
9.0,81,8.3,32.1,262,2026-02-08,Santurtzi,-4.467456540818113,-31.787605006604405
10.4,81,16.9,22.9,187,2026-02-09,ALGORTA_BBIZI2,-22.729306872586275,-2.790807963977873
10.9,81,16.9,22.9,187,2026-02-09,BARAKALDO,-22.729306872586275,-2.790807963977873
10.4,82,10.9,17.7,193,2026-02-09,BASAURI,-17.246350146698664,-3.98163366188641
11.0,81,16.9,22.9,187,2026-02-09,ERANDIO,-22.729306872586275,-2.790807963977873
10.9,81,12.6,19.4,199,2026-02-09,MAZARREDO,-18.343060366626744,-6.3160221964688406
11.0,82,13.4,22.3,192,2026-02-09,MUSKIZ,-21.812691496363865,-4.636430705236037
10.0,82,13.4,22.3,192,2026-02-09,SANTURCE,-21.812691496363865,-4.636430705236037
10.0,82,13.4,22.3,192,2026-02-09,Santurtzi,-21.812691496363865,-4.636430705236037
13.5,89,32.3,24.1,218,2026-02-10,ALGORTA_BBIZI2,-18.991059161922003,-14.837441555348363
14.1,89,32.3,24.1,218,2026-02-10,BARAKALDO,-18.991059161922003,-14.837441555348363
14.2,88,33.0,23.0,224,2026-02-10,BASAURI,-16.544815407788974,-15.977142520556937
14.2,89,32.3,24.1,218,2026-02-10,ERANDIO,-18.991059161922003,-14.837441555348363
14.4,89,24.1,21.9,217,2026-02-10,MAZARREDO,-17.490117670035712,-13.179749007029859
14.2,90,21.9,25.5,229,2026-02-10,MUSKIZ,-16.729505239257936,-19.245094295680687
13.2,90,21.9,25.5,229,2026-02-10,SANTURCE,-16.729505239257936,-19.245094295680687
13.2,90,21.9,25.5,229,2026-02-10,Santurtzi,-16.729505239257936,-19.245094295680687
12.8,82,6.6,27.5,196,2026-02-11,ALGORTA_BBIZI2,-26.43469663830377,-7.580027284967472
13.4,83,6.6,27.5,196,2026-02-11,BARAKALDO,-26.43469663830377,-7.580027284967472
13.5,80,13.8,23.8,210,2026-02-11,BASAURI,-20.611404610069638,-11.900000000000002
13.5,83,6.6,27.5,196,2026-02-11,ERANDIO,-26.43469663830377,-7.580027284967472
13.4,82,8.7,24.7,203,2026-02-11,MAZARREDO,-22.736469880275276,-9.651058873685056
13.4,83,13.2,28.4,209,2026-02-11,MUSKIZ,-24.839199682758842,-13.768593214995969
12.4,83,13.2,28.4,209,2026-02-11,SANTURCE,-24.839199682758842,-13.768593214995969
12.4,83,13.2,28.4,209,2026-02-11,Santurtzi,-24.839199682758842,-13.768593214995969
12.7,60,2.7,43.4,277,2026-02-12,ALGORTA_BBIZI2,5.28912950378341,-43.076502981233375
13.3,60,2.7,43.4,277,2026-02-12,BARAKALDO,5.28912950378341,-43.076502981233375
13.0,59,2.5,28.3,282,2026-02-12,BASAURI,5.883900850142592,-27.6815771007667
13.4,60,2.7,43.4,277,2026-02-12,ERANDIO,5.28912950378341,-43.076502981233375
13.3,58,0.8,28.8,277,2026-02-12,MAZARREDO,3.5098370900682534,-28.585329167270075
13.4,59,0.9,44.7,274,2026-02-12,MUSKIZ,3.1181143763623975,-44.59111304661415
12.4,59,0.9,44.7,274,2026-02-12,SANTURCE,3.1181143763623975,-44.59111304661415
12.4,59,0.9,44.7,274,2026-02-12,Santurtzi,3.1181143763623975,-44.59111304661415
10.5,80,19.3,52.8,244,2026-02-13,ALGORTA_BBIZI2,-23.145996550463302,-47.456325644596006
11.1,80,19.3,52.8,244,2026-02-13,BARAKALDO,-23.145996550463302,-47.456325644596006
10.6,82,13.7,38.0,246,2026-02-13,BASAURI,-15.455992436880404,-34.71472739041884
11.2,80,19.3,52.8,244,2026-02-13,ERANDIO,-23.145996550463302,-47.456325644596006
11.0,81,11.8,40.5,247,2026-02-13,MAZARREDO,-15.82461070381559,-37.28044656482383
11.1,80,16.2,53.6,242,2026-02-13,MUSKIZ,-25.163675765323745,-47.32599097723849
10.1,80,16.2,53.6,242,2026-02-13,SANTURCE,-25.163675765323745,-47.32599097723849
10.1,80,16.2,53.6,242,2026-02-13,Santurtzi,-25.163675765323745,-47.32599097723849
8.5,82,31.2,44.8,312,2026-02-14,ALGORTA_BBIZI2,29.977051164876826,-33.292888181387276
9.1,82,31.2,44.8,312,2026-02-14,BARAKALDO,29.977051164876826,-33.292888181387276
8.1,89,20.1,32.0,306,2026-02-14,BASAURI,18.809128073359133,-25.888543819998322
9.2,82,31.2,44.8,312,2026-02-14,ERANDIO,29.977051164876826,-33.292888181387276
8.5,85,12.2,35.2,309,2026-02-14,MAZARREDO,22.15207776495428,-27.355537843285376
8.7,85,33.7,44.6,309,2026-02-14,MUSKIZ,28.067689440822754,-34.660709880980896
7.7,85,33.7,44.6,309,2026-02-14,SANTURCE,28.067689440822754,-34.660709880980896
7.7,85,33.7,44.6,309,2026-02-14,Santurtzi,28.067689440822754,-34.660709880980896
9.8,71,1.3,18.7,198,2026-02-15,ALGORTA_BBIZI2,-17.784756854719372,-5.778617794811514
10.3,71,1.3,18.7,198,2026-02-15,BARAKALDO,-17.784756854719372,-5.778617794811514
9.8,73,1.0,14.5,216,2026-02-15,BASAURI,-11.730746418436738,-8.522886158240858
10.4,71,1.3,18.7,198,2026-02-15,ERANDIO,-17.784756854719372,-5.778617794811514
9.9,74,0.5,14.2,212,2026-02-15,MAZARREDO,-12.042282965421249,-7.524853552111508
10.4,69,1.1,18.6,213,2026-02-15,MUSKIZ,-15.599272563784888,-10.130286051279505
9.4,69,1.1,18.6,213,2026-02-15,SANTURCE,-15.599272563784888,-10.130286051279505
9.4,69,1.1,18.6,213,2026-02-15,Santurtzi,-15.599272563784888,-10.130286051279505
11.3,93,32.7,19.5,249,2026-02-16,ALGORTA_BBIZI2,-6.988175016133364,-18.20481831669543
11.9,93,32.7,19.5,249,2026-02-16,BARAKALDO,-6.988175016133364,-18.20481831669543
11.5,93,37.1,18.4,243,2026-02-16,BASAURI,-8.353425195207663,-16.394520045065967
12.0,93,32.7,19.5,249,2026-02-16,ERANDIO,-6.988175016133364,-18.20481831669543
11.9,93,33.9,16.1,240,2026-02-16,MAZARREDO,-8.050000000000008,-13.943009000929461
11.9,94,32.9,22.9,258,2026-02-16,MUSKIZ,-4.761177719726699,-22.399580056804147
10.9,94,32.9,22.9,258,2026-02-16,SANTURCE,-4.761177719726699,-22.399580056804147
10.9,94,32.9,22.9,258,2026-02-16,Santurtzi,-4.761177719726699,-22.399580056804147
11.5,92,7.3,15.8,282,2026-02-17,ALGORTA_BBIZI2,3.285004714920599,-15.45473209159413
12.1,92,7.3,15.8,282,2026-02-17,BARAKALDO,3.285004714920599,-15.45473209159413
11.7,93,9.4,13.5,285,2026-02-17,BASAURI,3.494057108884024,-13.039998654902424
12.2,92,7.3,15.8,282,2026-02-17,ERANDIO,3.285004714920599,-15.45473209159413
12.2,91,11.0,14.8,281,2026-02-17,MAZARREDO,2.823973131572868,-14.528082315025426
12.2,92,8.7,19.2,279,2026-02-17,MUSKIZ,3.003541728772429,-18.963616139426644
11.2,92,8.7,19.2,279,2026-02-17,SANTURCE,3.003541728772429,-18.963616139426644
11.2,92,8.7,19.2,279,2026-02-17,Santurtzi,3.003541728772429,-18.963616139426644
11.5,76,8.7,34.1,219,2026-02-18,ALGORTA_BBIZI2,-26.500677285682706,-21.459825334799465
12.1,76,8.7,34.1,219,2026-02-18,BARAKALDO,-26.500677285682706,-21.459825334799465
11.3,80,14.1,30.2,215,2026-02-18,BASAURI,-24.73839173752755,-17.322008377801595
12.2,76,8.7,34.1,219,2026-02-18,ERANDIO,-26.500677285682706,-21.459825334799465
12.0,77,9.6,33.7,218,2026-02-18,MAZARREDO,-26.555962396546533,-20.747791718474684
12.3,75,9.1,36.6,226,2026-02-18,MUSKIZ,-25.4244963587993,-26.327836692394634
11.3,75,9.1,36.6,226,2026-02-18,SANTURCE,-25.4244963587993,-26.327836692394634
11.3,75,9.1,36.6,226,2026-02-18,Santurtzi,-25.4244963587993,-26.327836692394634
9.1,69,1.7,40.7,277,2026-02-19,ALGORTA_BBIZI2,4.960082276589511,-40.39662837180181
9.7,70,1.7,40.7,277,2026-02-19,BARAKALDO,4.960082276589511,-40.39662837180181
8.9,75,8.0,27.8,275,2026-02-19,BASAURI,2.4229296483848892,-27.694212606950526
9.8,70,1.7,40.7,277,2026-02-19,ERANDIO,4.960082276589511,-40.39662837180181
9.4,71,1.8,31.7,276,2026-02-19,MAZARREDO,3.3135522855845996,-31.526344083174266
9.4,71,2.1,41.9,277,2026-02-19,MUSKIZ,5.1063254886756875,-41.58768375377139
8.4,71,2.1,41.9,277,2026-02-19,SANTURCE,5.1063254886756875,-41.58768375377139
8.4,71,2.1,41.9,277,2026-02-19,Santurtzi,5.1063254886756875,-41.58768375377139
9.6,79,2.9,22.0,289,2026-02-20,ALGORTA_BBIZI2,7.162499398057439,-20.801408663184972
10.1,79,2.9,22.0,289,2026-02-20,BARAKALDO,7.162499398057439,-20.801408663184972
9.3,83,3.1,13.3,289,2026-02-20,BASAURI,4.33005645428018,-12.575397055470916
10.2,79,2.9,22.0,289,2026-02-20,ERANDIO,7.162499398057439,-20.801408663184972
10.0,80,1.4,14.3,293,2026-02-20,MAZARREDO,5.587455137396611,-13.1632194043699
10.3,76,1.1,23.3,288,2026-02-20,MUSKIZ,7.200095968936271,-22.15961682967708
9.3,76,1.1,23.3,288,2026-02-20,SANTURCE,7.200095968936271,-22.15961682967708
9.3,76,1.1,23.3,288,2026-02-20,Santurtzi,7.200095968936271,-22.15961682967708
8.0,83,0.0,9.9,158,2026-02-21,ALGORTA_BBIZI2,-9.179120160211195,3.7086052748175313
8.5,83,0.0,9.9,158,2026-02-21,BARAKALDO,-9.179120160211195,3.7086052748175313
8.1,83,0.0,8.1,122,2026-02-21,BASAURI,-4.292346040288959,6.869189578867051
8.7,83,0.0,9.9,158,2026-02-21,ERANDIO,-9.179120160211195,3.7086052748175313
8.7,84,0.0,7.3,196,2026-02-21,MAZARREDO,-7.017210380349728,-2.0121526974640926
8.9,82,0.0,10.6,163,2026-02-21,MUSKIZ,-10.136830413208177,3.099140070061008
7.9,82,0.0,10.6,163,2026-02-21,SANTURCE,-10.136830413208177,3.099140070061008
7.9,82,0.0,10.6,163,2026-02-21,Santurtzi,-10.136830413208177,3.099140070061008
8.5,88,0.0,10.0,200,2026-02-22,ALGORTA_BBIZI2,-9.396926207859085,-3.4202014332566866
9.1,88,0.0,10.0,200,2026-02-22,BARAKALDO,-9.396926207859085,-3.4202014332566866
9.4,85,0.0,11.7,203,2026-02-22,BASAURI,-10.769906785393552,-4.5715542033245
9.2,88,0.0,10.0,200,2026-02-22,ERANDIO,-9.396926207859085,-3.4202014332566866
9.6,86,0.0,10.9,228,2026-02-22,MAZARREDO,-7.293523609311554,-8.100278597703598
9.9,87,0.0,11.0,215,2026-02-22,MUSKIZ,-9.01067248717891,-6.309340799861507
8.9,87,0.0,11.0,215,2026-02-22,SANTURCE,-9.01067248717891,-6.309340799861507
8.9,87,0.0,11.0,215,2026-02-22,Santurtzi,-9.01067248717891,-6.309340799861507
10.9,88,0.0,9.8,147,2026-02-23,ALGORTA_BBIZI2,-8.218971565865155,5.337462543147268
11.4,88,0.0,9.8,147,2026-02-23,BARAKALDO,-8.218971565865155,5.337462543147268
11.5,86,0.0,6.2,119,2026-02-23,BASAURI,-3.0058196455272896,5.422642184264254
11.6,88,0.0,9.8,147,2026-02-23,ERANDIO,-8.218971565865155,5.337462543147268
12.1,85,0.0,7.2,183,2026-02-23,MAZARREDO,-7.190132650232932,-0.3768188849491937
12.1,88,0.0,9.4,149,2026-02-23,MUSKIZ,-8.057372626599856,4.841357904154512
11.1,88,0.0,9.4,149,2026-02-23,SANTURCE,-8.057372626599856,4.841357904154512
11.1,88,0.0,9.4,149,2026-02-23,Santurtzi,-8.057372626599856,4.841357904154512
14.2,60,0.0,21.5,182,2026-02-24,ALGORTA_BBIZI2,-21.486902780910558,-0.7503391791037693
14.8,60,0.0,21.5,182,2026-02-24,BARAKALDO,-21.486902780910558,-0.7503391791037693
14.3,62,0.0,17.5,177,2026-02-24,BASAURI,-17.476016858205043,0.9158792342515166
14.9,60,0.0,21.5,182,2026-02-24,ERANDIO,-21.486902780910558,-0.7503391791037693
14.6,61,0.0,17.4,195,2026-02-24,MAZARREDO,-16.807109377429786,-4.503451384783862
16.2,50,0.0,25.6,189,2026-02-24,MUSKIZ,-25.28482151923553,-4.004722305029907
15.2,50,0.0,25.6,189,2026-02-24,SANTURCE,-25.28482151923553,-4.004722305029907
15.2,50,0.0,25.6,189,2026-02-24,Santurtzi,-25.28482151923553,-4.004722305029907
14.4,63,0.0,20.5,198,2026-02-25,ALGORTA_BBIZI2,-19.49665858405065,-6.33484838468642
15.0,63,0.0,20.5,198,2026-02-25,BARAKALDO,-19.49665858405065,-6.33484838468642
15.1,62,0.0,15.4,181,2026-02-25,BASAURI,-15.397654505408426,-0.268767059134168
15.1,63,0.0,20.5,198,2026-02-25,ERANDIO,-19.49665858405065,-6.33484838468642
15.3,63,0.0,16.3,209,2026-02-25,MAZARREDO,-14.256301226372154,-7.902396810015293
16.3,55,0.0,20.5,208,2026-02-25,MUSKIZ,-18.100425653608,-9.624167037110762
15.3,54,0.0,20.5,208,2026-02-25,SANTURCE,-18.100425653608,-9.624167037110762
15.3,54,0.0,20.5,208,2026-02-25,Santurtzi,-18.100425653608,-9.624167037110762
12.8,77,0.0,13.3,178,2026-02-26,ALGORTA_BBIZI2,-13.291897999353974,0.46416330614326523
13.4,77,0.0,13.3,178,2026-02-26,BARAKALDO,-13.291897999353974,0.46416330614326523
13.6,74,0.0,8.8,171,2026-02-26,BASAURI,-8.691657397237211,1.3766232923540327
13.5,77,0.0,13.3,178,2026-02-26,ERANDIO,-13.291897999353974,0.46416330614326523
13.8,76,0.0,8.5,190,2026-02-26,MAZARREDO,-8.370865900603768,-1.476009510168909
13.8,80,0.0,21.3,176,2026-02-26,MUSKIZ,-21.248114270534256,1.4858128907498738
12.8,80,0.0,21.3,176,2026-02-26,SANTURCE,-21.248114270534256,1.4858128907498738
12.8,80,0.0,21.3,176,2026-02-26,Santurtzi,-21.248114270534256,1.4858128907498738
11.0,84,3.9,14.8,247,2026-02-27,ALGORTA_BBIZI2,-5.782820701641253,-13.623471831096117
11.5,84,3.9,14.8,247,2026-02-27,BARAKALDO,-5.782820701641253,-13.623471831096117
12.0,81,1.9,13.3,234,2026-02-27,BASAURI,-7.817543855489895,-10.7599260251868
11.7,84,3.9,14.8,247,2026-02-27,ERANDIO,-5.782820701641253,-13.623471831096117
12.0,82,2.5,13.7,246,2026-02-27,MAZARREDO,-5.572292010138461,-12.515572769703633
11.9,81,5.9,18.2,245,2026-02-27,MUSKIZ,-7.691652363680724,-16.49480172406703
10.9,81,5.9,18.2,245,2026-02-27,SANTURCE,-7.691652363680724,-16.49480172406703
10.9,81,5.9,18.2,245,2026-02-27,Santurtzi,-7.691652363680724,-16.49480172406703
9.9,82,1.0,15.6,299,2026-02-28,ALGORTA_BBIZI2,7.563030075842861,-13.644067431374571
10.5,82,1.0,15.6,299,2026-02-28,BARAKALDO,7.563030075842861,-13.644067431374571
10.0,85,1.4,10.8,311,2026-02-28,BASAURI,7.085437513097476,-8.15086346640594
10.6,82,1.0,15.6,299,2026-02-28,ERANDIO,7.563030075842861,-13.644067431374571
10.6,81,1.6,11.8,316,2026-02-28,MAZARREDO,8.48820964399608,-8.196968771416172
10.4,82,1.3,17.1,294,2026-02-28,MUSKIZ,6.955196596596177,-15.62162732568848
9.4,82,1.3,17.1,294,2026-02-28,SANTURCE,6.955196596596177,-15.62162732568848
9.4,82,1.3,17.1,294,2026-02-28,Santurtzi,6.955196596596177,-15.62162732568848
9.4,76,0.0,16.5,170,2026-03-01,ALGORTA_BBIZI2,-16.249327924701433,2.8651949315043495
10.0,76,0.0,16.5,170,2026-03-01,BARAKALDO,-16.249327924701433,2.8651949315043495
9.5,76,0.0,15.6,166,2026-03-01,BASAURI,-15.136613329905545,3.7739815713548164
10.1,76,0.0,16.5,170,2026-03-01,ERANDIO,-16.249327924701433,2.8651949315043495
10.0,78,0.0,15.2,181,2026-03-01,MAZARREDO,-15.197684966377146,-0.26527657784671127
10.7,75,0.0,17.5,170,2026-03-01,MUSKIZ,-17.234135677713642,3.03884310917128
9.7,75,0.0,17.5,170,2026-03-01,SANTURCE,-17.234135677713642,3.03884310917128
9.7,75,0.0,17.5,170,2026-03-01,Santurtzi,-17.234135677713642,3.03884310917128
13.6,60,0.0,24.7,166,2026-03-02,ALGORTA_BBIZI2,-23.96630443901711,5.975470821311792
14.2,61,0.0,24.7,166,2026-03-02,BARAKALDO,-23.96630443901711,5.975470821311792
13.7,62,0.0,19.9,157,2026-03-02,BASAURI,-18.318046583703563,7.775549456936547
14.3,61,0.0,24.7,166,2026-03-02,ERANDIO,-23.96630443901711,5.975470821311792
13.9,63,0.0,18.7,171,2026-03-02,MAZARREDO,-18.469771969129074,2.925324496252319
14.4,60,0.0,29.0,165,2026-03-02,MUSKIZ,-28.011848962382977,7.505752307973109
13.4,60,0.0,29.0,165,2026-03-02,SANTURCE,-28.011848962382977,7.505752307973109
13.4,60,0.0,29.0,165,2026-03-02,Santurtzi,-28.011848962382977,7.505752307973109
14.2,69,0.0,20.2,164,2026-03-03,ALGORTA_BBIZI2,-19.417486257954042,5.567874587503384
14.7,69,0.0,20.2,164,2026-03-03,BARAKALDO,-19.417486257954042,5.567874587503384
14.2,71,0.0,16.5,154,2026-03-03,BASAURI,-14.830101763936256,7.233123922019775
14.9,69,0.0,20.2,164,2026-03-03,ERANDIO,-19.417486257954042,5.567874587503384
14.6,70,0.0,14.5,176,2026-03-03,MAZARREDO,-14.464678728767451,1.0114688692898202
14.6,69,0.0,21.7,163,2026-03-03,MUSKIZ,-20.75181320439787,6.344465992483384
13.6,69,0.0,21.7,163,2026-03-03,SANTURCE,-20.75181320439787,6.344465992483384
13.6,69,0.0,21.7,163,2026-03-03,Santurtzi,-20.75181320439787,6.344465992483384
13.6,70,0.0,14.7,156,2026-03-04,ALGORTA_BBIZI2,-13.42911822734623,5.979028653214266
14.2,70,0.0,14.7,156,2026-03-04,BARAKALDO,-13.42911822734623,5.979028653214266
13.6,73,0.0,15.4,145,2026-03-04,BASAURI,-12.614941482050476,8.833077119806108
14.3,70,0.0,14.7,156,2026-03-04,ERANDIO,-13.42911822734623,5.979028653214266
13.9,72,0.0,15.7,164,2026-03-04,MAZARREDO,-15.091808626231606,4.327506486326888
14.8,67,0.0,17.5,152,2026-03-04,MUSKIZ,-15.451582875031223,8.215752348753087
13.8,67,0.0,17.5,152,2026-03-04,SANTURCE,-15.451582875031223,8.215752348753087
13.8,67,0.0,17.5,152,2026-03-04,Santurtzi,-15.451582875031223,8.215752348753087
12.7,79,2.3,19.1,284,2026-03-05,ALGORTA_BBIZI2,4.620708205953648,-18.532648371871534
13.3,79,2.3,19.1,284,2026-03-05,BARAKALDO,4.620708205953648,-18.532648371871534
13.5,79,2.7,14.9,305,2026-03-05,BASAURI,8.546288901630586,-12.205365459905979
13.4,79,2.3,19.1,284,2026-03-05,ERANDIO,4.620708205953648,-18.532648371871534
13.6,79,2.2,15.7,299,2026-03-05,MAZARREDO,7.611511037867495,-13.73152940208851
13.3,80,3.5,21.1,260,2026-03-05,MUSKIZ,-3.6639765487722302,-20.77944358855759
12.3,79,3.5,21.1,260,2026-03-05,SANTURCE,-3.6639765487722302,-20.77944358855759
12.3,79,3.5,21.1,260,2026-03-05,Santurtzi,-3.6639765487722302,-20.77944358855759
10.3,96,37.8,28.5,317,2026-03-06,ALGORTA_BBIZI2,20.843580496146366,-19.436953261781202
10.9,96,37.8,28.5,317,2026-03-06,BARAKALDO,20.843580496146366,-19.436953261781202
10.5,99,34.0,21.5,314,2026-03-06,BASAURI,14.935154964868442,-15.465805707280998
11.0,96,37.8,28.5,317,2026-03-06,ERANDIO,20.843580496146366,-19.436953261781202
10.7,97,32.6,23.5,319,2026-03-06,MAZARREDO,17.73567513523514,-15.417387181276924
10.7,97,36.8,28.8,313,2026-03-06,MUSKIZ,19.64155276979996,-21.062986606632105
9.7,97,36.8,28.8,313,2026-03-06,SANTURCE,19.64155276979996,-21.062986606632105
9.7,97,36.8,28.8,313,2026-03-06,Santurtzi,19.64155276979996,-21.062986606632105
10.7,88,23.9,32.2,289,2026-03-07,ALGORTA_BBIZI2,10.483294573520434,-30.44569813429801
11.3,88,23.9,32.2,289,2026-03-07,BARAKALDO,10.483294573520434,-30.44569813429801
11.1,90,29.2,23.4,301,2026-03-07,BASAURI,12.051890952895267,-20.057714836429426
11.4,88,23.9,32.2,289,2026-03-07,ERANDIO,10.483294573520434,-30.44569813429801
11.4,88,18.1,25.6,301,2026-03-07,MAZARREDO,13.184974717697386,-21.94348289797408
11.0,89,21.5,29.2,285,2026-03-07,MUSKIZ,7.557516116993592,-28.205034127640797
10.0,89,21.5,29.2,285,2026-03-07,SANTURCE,7.557516116993592,-28.205034127640797
10.0,89,21.5,29.2,285,2026-03-07,Santurtzi,7.557516116993592,-28.205034127640797
10.3,85,0.0,9.6,193,2026-03-08,ALGORTA_BBIZI2,-9.353952621938259,-2.1595301217011036
10.9,85,0.0,9.6,193,2026-03-08,BARAKALDO,-9.353952621938259,-2.1595301217011036
10.9,86,0.1,10.3,149,2026-03-08,BASAURI,-8.828823197231756,5.30489217157356
11.0,85,0.0,9.6,193,2026-03-08,ERANDIO,-9.353952621938259,-2.1595301217011036
11.3,85,0.0,10.3,191,2026-03-08,MAZARREDO,-10.110759989510939,-1.9653326523784107
10.9,86,0.1,9.0,225,2026-03-08,MUSKIZ,-6.363961030678929,-6.363961030678928
9.9,86,0.1,9.0,225,2026-03-08,SANTURCE,-6.363961030678929,-6.363961030678928
9.9,86,0.1,9.0,225,2026-03-08,Santurtzi,-6.363961030678929,-6.363961030678928
10.0,87,4.7,22.3,219,2026-03-09,ALGORTA_BBIZI2,-17.330354940490448,-14.033844720411379
10.5,87,4.7,22.3,219,2026-03-09,BARAKALDO,-17.330354940490448,-14.033844720411379
10.5,86,1.3,10.6,195,2026-03-09,BASAURI,-10.238813758664124,-2.7434818780867203
10.7,87,4.7,22.3,219,2026-03-09,ERANDIO,-17.330354940490448,-14.033844720411379
10.7,87,1.9,14.4,224,2026-03-09,MAZARREDO,-10.358493124876576,-10.00308053460956
10.7,88,12.1,15.4,220,2026-03-09,MUSKIZ,-11.797084424032262,-9.898929189172705
9.7,88,12.1,15.4,220,2026-03-09,SANTURCE,-11.797084424032262,-9.898929189172705
9.7,88,12.1,15.4,220,2026-03-09,Santurtzi,-11.797084424032262,-9.898929189172705
10.4,85,0.3,13.5,294,2026-03-10,ALGORTA_BBIZI2,5.490944681523297,-12.332863678175114
11.0,85,0.3,13.5,294,2026-03-10,BARAKALDO,5.490944681523297,-12.332863678175114
11.0,87,0.7,8.7,327,2026-03-10,BASAURI,7.296433941125189,-4.738359604630734
11.1,85,0.3,13.5,294,2026-03-10,ERANDIO,5.490944681523297,-12.332863678175114
11.3,85,0.4,9.9,318,2026-03-10,MAZARREDO,7.357133772226203,-6.624393002952695
10.8,87,0.3,15.2,289,2026-03-10,MUSKIZ,4.948635947748776,-14.371882349109617
9.8,87,0.3,15.2,289,2026-03-10,SANTURCE,4.948635947748776,-14.371882349109617
9.8,87,0.3,15.2,289,2026-03-10,Santurtzi,4.948635947748776,-14.371882349109617
10.1,91,3.2,18.9,233,2026-03-11,ALGORTA_BBIZI2,-11.374303937573712,-15.094211139893833
10.7,91,3.2,18.9,233,2026-03-11,BARAKALDO,-11.374303937573712,-15.094211139893833
10.2,93,6.1,14.5,237,2026-03-11,BASAURI,-7.897266007717891,-12.16072323520865
10.8,91,3.2,18.9,233,2026-03-11,ERANDIO,-11.374303937573712,-15.094211139893833
10.9,91,1.8,15.0,248,2026-03-11,MAZARREDO,-5.619098901238685,-13.90775781850181
11.2,89,3.0,21.1,249,2026-03-11,MUSKIZ,-7.561563735405845,-19.698546999090954
10.2,89,3.0,21.1,249,2026-03-11,SANTURCE,-7.561563735405845,-19.698546999090954
10.2,89,3.0,21.1,249,2026-03-11,Santurtzi,-7.561563735405845,-19.698546999090954
12.0,85,0.0,13.9,82,2026-03-12,ALGORTA_BBIZI2,1.93450610334491,13.764726155507828
12.6,86,0.0,13.9,82,2026-03-12,BARAKALDO,1.93450610334491,13.764726155507828
12.7,84,0.0,11.8,51,2026-03-12,BASAURI,7.425980614388083,9.170322345192258
12.7,86,0.0,13.9,82,2026-03-12,ERANDIO,1.93450610334491,13.764726155507828
13.1,84,0.0,12.3,267,2026-03-12,MAZARREDO,-0.643732261788215,-12.283143277481258
12.6,87,0.0,9.8,181,2026-03-12,MUSKIZ,-9.798507412532635,-0.17103358308537964
11.6,87,0.0,9.8,181,2026-03-12,SANTURCE,-9.798507412532635,-0.17103358308537964
11.6,87,0.0,9.8,181,2026-03-12,Santurtzi,-9.798507412532635,-0.17103358308537964
11.2,81,8.3,17.3,236,2026-03-13,ALGORTA_BBIZI2,-9.674037230043917,-14.342350005202224
11.8,81,8.3,17.3,236,2026-03-13,BARAKALDO,-9.674037230043917,-14.342350005202224
11.8,81,6.5,13.5,267,2026-03-13,BASAURI,-0.7065354092797481,-13.481498719186746
11.9,81,8.3,17.3,236,2026-03-13,ERANDIO,-9.674037230043917,-14.342350005202224
12.2,81,13.5,13.2,254,2026-03-13,MAZARREDO,-3.6384130967843853,-12.68865438638581
12.2,81,9.3,20.1,241,2026-03-13,MUSKIZ,-9.744673366951371,-17.579856113501858
11.2,80,9.3,20.1,241,2026-03-13,SANTURCE,-9.744673366951371,-17.579856113501858
11.2,80,9.3,20.1,241,2026-03-13,Santurtzi,-9.744673366951371,-17.579856113501858
8.1,94,39.5,25.1,303,2026-03-14,ALGORTA_BBIZI2,13.670439778877169,-21.05063125543015
8.7,94,39.5,25.1,303,2026-03-14,BARAKALDO,13.670439778877169,-21.05063125543015
8.0,98,39.0,18.7,282,2026-03-14,BASAURI,3.8879486182921013,-18.291360133722165
8.8,94,39.5,25.1,303,2026-03-14,ERANDIO,13.670439778877169,-21.05063125543015
8.5,96,39.3,18.8,293,2026-03-14,MAZARREDO,7.345745215598342,-17.30549124490588
8.6,94,43.4,27.8,301,2026-03-14,MUSKIZ,14.318058482499506,-23.829250959518724
7.6,94,43.4,27.8,301,2026-03-14,SANTURCE,14.318058482499506,-23.829250959518724
7.6,94,43.4,27.8,301,2026-03-14,Santurtzi,14.318058482499506,-23.829250959518724
9.5,77,17.1,23.0,329,2026-03-15,ALGORTA_BBIZI2,19.714847916148578,-11.845875722931254
10.1,77,17.1,23.0,329,2026-03-15,BARAKALDO,19.714847916148578,-11.845875722931254
9.1,83,4.5,20.0,325,2026-03-15,BASAURI,16.38304088577983,-11.47152872702093
10.2,77,17.1,23.0,329,2026-03-15,ERANDIO,19.714847916148578,-11.845875722931254
9.7,81,4.5,21.3,330,2026-03-15,MAZARREDO,18.44634110060854,-10.65000000000001
